,Unnamed: 0,Filename,Start_time,End_time,Wav2vec_cleaned
23900,23900,P0025,3099.448,3101.298,听每人营
23901,23901,P0025,2838.868,2840.488,西单大越城
23902,23902,P0025,2680.738,2682.398,调亮灯光
23903,23903,P0025,2929.258,2933.278,首创奥特莱斯广场华北旗间店
23904,23904,P0025,3148.678,3150.318,行走银行线
23905,23905,P0025,3417.548,3421.068,你好密亚台湾里桂港有多远
23906,23906,P0025,3210.178,3211.428,非常误壤
23907,23907,P0025,3156.338,3157.818,豪结春香
23908,23908,P0025,2674.368,2675.598,上一企业
23909,23909,P0025,2913.268,2914.828,归接老电
23910,23910,P0025,2860.348,2861.688,雍和宫
23911,23911,P0025,3191.858,3193.338,八卦神他
23912,23912,P0025,3339.188,3343.028,你好密亚跟我唱一只梦陀林
23913,23913,P0025,3185.048,3188.008,荷兰维埃斯阿根廷现场直播
23914,23914,P0025,2698.988,2699.958,右转
23915,23915,P0025,3335.068,3337.998,你好密亚波腾讯新闻
23916,23916,P0025,2967.658,2969.098,天阶公园
23917,23917,P0025,3087.048,3088.908,天休一侬
23918,23918,P0025,2974.058,2976.068,百戎是贸商城
23919,23919,P0025,2783.308,2784.858,变温式关闭
23920,23920,P0025,3003.938,3005.098,黑潮
23921,23921,P0025,3408.088,3411.708,你好密亚介绍一下猫的生物特征
23922,23922,P0025,2988.098,2989.948,胶响黑金
23923,23923,P0025,3021.228,3022.678,硬核说唱
23924,23924,P0025,2900.088,2901.718,一河园东门
23925,23925,P0025,2664.288,2665.708,调大音量
23926,23926,P0025,3143.358,3144.998,行星地球
23927,23927,P0025,2694.208,2695.108,平
23928,23928,P0025,2791.258,2793.018,强校沙军关闭
23929,23929,P0025,3035.308,3036.958,电子布鲁斯
23930,23930,P0025,3382.088,3386.168,你好米亚我感觉你就像三岁的小孩子一样
23931,23931,P0025,2763.328,2764.368,戴吉
23932,23932,P0025,3172.608,3175.818,婆婆与上妈只欢喜冤奖
23933,23933,P0025,3181.058,3184.288,我想看诸儒侠只变称小英雄
23934,23934,P0025,2951.988,2954.148,奥林匹克森林公园
23935,23935,P0025,2799.038,2800.588,智能开启
23936,23936,P0025,3031.558,3032.918,父古林戈
23937,23937,P0025,3137.988,3140.158,活佛济宫陈号民版
23938,23938,P0025,3397.378,3400.838,你好密亚幻关奴村的歌曲
23939,23939,P0025,3277.868,3280.188,勇敢的新二十武器
23940,23940,P0025,2621.728,2622.868,小度小度
23941,23941,P0025,3422.048,3424.508,你好的密亚衡水一中在哪
23942,23942,P0025,2634.918,2635.978,猫精陵
23943,23943,P0025,2856.338,2857.708,香山公园
23944,23944,P0025,2877.918,2880.288,添逸小商品批发市场
23945,23945,P0025,2708.658,2710.998,美的电翻包记诉主
23946,23946,P0025,3131.288,3132.458,大律师
23947,23947,P0025,2917.808,2919.528,八大处公园
23948,23948,P0025,3464.598,3467.368,你好密牙放一手画好乐源
23949,23949,P0025,3041.798,3043.408,电影歌曲
23950,23950,P0025,2801.178,2802.618,智能关闭
23951,23951,P0025,3299.978,3302.638,你好密亚这样字他就好了吗
23952,23952,P0025,3066.248,3069.118,随便买手闯马头滴鸡版
23953,23953,P0025,2999.478,3000.528,蒂音
23954,23954,P0025,2780.108,2781.478,冷藏欧防
23955,23955,P0025,2907.738,2910.828,斯普瑞斯奥特莱斯
23956,23956,P0025,3323.228,3325.698,银行密亚你反应太迟钝了
23957,23957,P0025,3274.458,3276.308,我要看许洋洋
23958,23958,P0025,3387.288,3390.088,你好密亚等下八点提醒我
23959,23959,P0025,3237.408,3239.678,天津卫视节目预告
23960,23960,P0025,2813.268,2814.648,冰箱开门
23961,23961,P0025,3007.738,3009.038,流行蓬客
23962,23962,P0025,3017.968,3019.388,嗓衣有滚
23963,23963,P0025,2841.828,2843.288,北京动物园
23964,23964,P0025,3009.938,3011.668,印蒂安音乐
23965,23965,P0025,3105.978,3108.628,听话为什么这样红
23966,23966,P0025,3039.698,3041.548,阳光流行
23967,23967,P0025,3063.748,3065.328,天留年
23968,23968,P0025,3294.648,3298.398,你好密亚斯根版小宝贝请播放
23969,23969,P0026,3110.64,3113.48,你好米亚王胜是谁
23970,23970,P0026,2463.55,2466.03,优糖生活广场
23971,23971,P0026,2219.86,2221.96,定时开
23972,23972,P0026,2952.97,2956.25,你好米亚我能叫你那谁吗
23973,23973,P0026,2110.88,2113.1,旋转清扫
23974,23974,P0026,2299.84,2303.92,一一家家居北京商场店
23975,23975,P0026,3606.58,3608.54,净化关闭
23976,23976,P0026,2216.86,2218.84,关闭语言
23977,23977,P0026,2946.82,2950.96,尼好米亚第二期是罗吉斯维
23978,23978,P0026,3678.92,3680.43,工王府
23979,23979,P0026,2498.4,2500.5,新义公石谱
23980,23980,P0026,2127.69,2129.01,旋转
23981,23981,P0026,2892.48,2894.52,西由情歌
23982,23982,P0026,2717.71,2719.55,行棋舞会
23983,23983,P0026,3536.64,3539.05,关闭蜂蜜人洞
23984,23984,P0026,2439.89,2444.6,首创奥特莱斯广场华北旗舰店
23985,23985,P0026,2410.63,2412.77,木田玉常城
23986,23986,P0026,2542.03,2544.1,印蒂安音乐
23987,23987,P0026,2941.94,2945.56,你好米亚这首歌循环六变
23988,23988,P0026,2727.73,2729.68,行走阴阳戒
23989,23989,P0026,3474.7,3477.01,打开机器人
23990,23990,P0026,2399.38,2401.11,北海公园
23991,23991,P0026,3618.46,3620.78,假日开启
23992,23992,P0026,2878.85,2880.49,十面埋腹
23993,23993,P0026,3525.35,3527.3,风随人动
23994,23994,P0026,3777.78,3779.79,木田玉长城
23995,23995,P0026,3687.48,3689.44,香山公园
23996,23996,P0026,2556.9,2559.46,应何雪场
23997,23997,P0026,3392.1,3393.88,小儿一小异
23998,23998,P0026,3415.47,3417.33,取消
23999,23999,P0026,2031.94,2033.51,泰心维
24000,24000,P0026,2416.26,2419.44,斯普瑞斯奥特莱埃斯
24001,24001,P0026,3542.1,3543.62,电家热
24002,24002,P0026,3681.46,3683.34,世茂天阶
24003,24003,P0026,2014.47,2015.91,天猫精明
24004,24004,P0026,2865.95,2868.43,猛寿侠第三步
24005,24005,P0026,2741.23,2744.29,豪洁春香国寓版
24006,24006,P0026,2862.57,2864.5,小花电视剧
24007,24007,P0026,2097.04,2098.42,除程
24008,24008,P0026,2854.15,2856.36,我想看霹雳友侠
24009,24009,P0026,3198.16,3201.52,你好米亚十分钟厚的提醒
24010,24010,P0026,3409.75,3412.08,关闭空调
24011,24011,P0026,2620.13,2622.11,听我愿意意
24012,24012,P0026,3629.2,3631.21,速冷关闭
24013,24013,P0026,2367.23,2369.14,世界公园
24014,24014,P0026,2052.82,2054.25,上一手
24015,24015,P0026,3751.41,3754.53,动物园服装批发市场
24016,24016,P0026,3495.55,3499.3,明天早上七点十五分吃西饭
24017,24017,P0026,3650.79,3653.09,八达里长城
24018,24018,P0026,3611.3,3613.47,智能开启
24019,24019,P0026,2530.38,2532.36,应是布鲁斯
24020,24020,P0026,2761.2,2765.6,婆婆遇上妈之欢喜渊冤家
24021,24021,P0026,2788.17,2790.12,八卦神探
24022,24022,P0026,2075.86,2077.64,上一级
24023,24023,P0026,2633.4,2635.12,听独角戏
24024,24024,P0026,3533.69,3535.38,风翼人洞
24025,24025,P0026,3421.37,3422.75,下一手
24026,24026,P0026,2449.73,2452.44,京深海鲜市场
24027,24027,P0026,3225.93,3229.16,你好米亚把声音调大一点
24028,24028,P0026,2151.95,2154.65,预约六点主州
24029,24029,P0026,2984.73,2988.56,你好米亚那你为什么没有听清呢
24030,24030,P0026,2494.65,2497.09,百容是贸商城
24031,24031,P0026,2687.37,2690.12,放一首歌陌生人
24032,24032,P0026,2210.29,2212.48,关闭厨师
24033,24033,P0026,2777.96,2781.62,荷兰威埃斯阿根廷现场直播
24034,24034,P0026,2572.74,2574.88,冷蕨是
24035,24035,P0026,2507.48,2509.28,迪斯科歌曲
24036,24036,P0026,2594.89,2598.06,听一场游戏一场梦
24037,24037,P0026,2535.98,2537.15,女生
24038,24038,P0026,2233.76,2236.35,冷藏关闭
24039,24039,P0026,2681.82,2685.82,放一首歌阳光总在风雨后
24040,24040,P0026,3372.89,3374.41,小爱同学
24041,24041,P0026,3576.38,3578.8,冷藏关闭
24042,24042,P0026,2491.04,2493.42,潘家园就货市场
24043,24043,P0026,2649.64,2652.27,听丘艺侬
24044,24044,P0026,3176.4,3179.91,你好米亚那个声音调小一点
24045,24045,P0026,3614.61,3616.77,智能关闭
24046,24046,P0026,2587.24,2589.59,阳光流行
24047,24047,P0026,2746.25,2749.08,电视剧封中奇缘
24048,24048,P0026,2604.54,2606.89,听好久不见
24049,24049,P0026,2473.97,2477.77,全聚德烤鸭店前门店
24050,24050,P0026,2162.5,2167.18,明天早上六点十五分吃西饭
24051,24051,P0026,2071.47,2073.58,播放音乐
24052,24052,P0026,2668.16,2669.96,听美元银
24053,24053,P0026,3774.47,3776.6,颐河园东门
24054,24054,P0026,3584.77,3587.01,变微式关闭
24055,24055,P0026,3562.38,3564.01,关闭语音
24056,24056,P0026,3696.73,3699.68,北京塞特奥莱
24057,24057,P0026,2292.98,2295.62,冰香开门
24058,24058,P0026,2281.95,2284.08,假日关闭
24059,24059,P0026,2804.53,2806.6,借刀杀人
24060,24060,P0026,2248.6,2250.52,速冻关闭
24061,24061,P0026,3756.28,3758.75,王府井步行街
24062,24062,P0026,3211.09,3214.23,你好米亚讲小柯头找妈妈
24063,24063,P0026,2709.52,2712.32,红星照我去战斗
24064,24064,P0026,2663.98,2665.99,听业业业业
24065,24065,P0026,2905.9,2911.08,你好米亚让客厅登停了
24066,24066,P0026,2807.89,2809.64,最佳搭档
24067,24067,P0026,2086.02,2088.07,调亮灯光
24068,24068,P0026,2671.6,2674.56,听把悲伤留给给自己
24069,24069,P0026,2837.81,2844.55,电视剧电视联续剧当婆婆遇上妈欢喜冤家
24070,24070,P0026,2579.85,2582.0,电子布鲁斯
24071,24071,P0026,2482.65,2486.27,烟沙奥特莱斯北京店
24072,24072,P0026,2179.2,2181.24,风随人洞
24073,24073,P0026,3031.44,3035.37,你好米亚等下八点提醒我
24074,24074,P0026,2156.4,2160.16,预约十五点主婴儿州
24075,24075,P0026,3369.93,3371.86,小爱同学
24076,24076,P0026,3565.09,3566.73,并时开
24077,24077,P0026,3376.07,3378.29,天猫精陵
24078,24078,P0026,3501.94,3504.24,预约六点主周
24079,24079,P0026,2676.71,2679.65,听花儿为什么这样红
24080,24080,P0026,3425.19,3427.18,调大音量
24081,24081,P0026,3770.25,3773.12,三里屯太古里南区
24082,24082,P0026,3670.77,3672.98,北京动物园
24083,24083,P0026,2237.3,2239.32,冷藏奥夫
24084,24084,P0026,2639.73,2641.87,放一首歌拜特曼
24085,24085,P0026,3700.94,3702.87,奥特莱斯
24086,24086,P0026,3011.17,3014.97,尼好米亚播放爱什尼我
24087,24087,P0026,2734.36,2737.08,航班几点起飞
24088,24088,P0026,2266.23,2268.19,净化关闭
24089,24089,P0026,3412.86,3414.62,她始
24090,24090,P0026,3395.12,3397.33,哈森里
24091,24091,P0026,2636.1,2637.99,清息语
24092,24092,P0026,2792.13,2794.3,极速追杀令
24093,24093,P0026,2468.6,2471.51,奥林匹克森林公园
24094,24094,P0026,2355.26,2356.95,拥和宫
24095,24095,P0026,2821.25,2822.93,小智慧数
24096,24096,P0026,2257.23,2260.13,强校沙军官闭
24097,24097,P0026,3202.97,3206.29,你好米亚快逼上你嘴巴别说话
24098,24098,P0026,2034.52,2035.96,湃心慰
24099,24099,P0026,3573.56,3575.05,确定
24100,24100,P0026,3363.03,3364.49,小度小肚
24101,24101,P0026,3579.74,3581.65,冷藏奥
24102,24102,P0026,2318.18,2320.19,天安门广场
24103,24103,P0026,2345.4,2347.02,御珍访
24104,24104,P0026,3076.18,3079.8,你好米亚我说了三次你才听懂
24105,24105,P0026,2460.09,2461.58,凯德茂
24106,24106,P0026,2926.26,2930.51,你好米亚斯奔小宝贝请播放
24107,24107,P0026,3384.98,3387.63,小一小一
24108,24108,P0026,3481.16,3482.5,旋转
24109,24109,P0026,2278.82,2280.73,假日开启
24110,24110,P0026,2310.65,2312.65,宜河园
24111,24111,P0026,2771.52,2775.98,我想看出蛛侠之变生小英雄
24112,24112,P0026,3657.22,3659.8,朝阳大岳城
24113,24113,P0026,3766.5,3768.41,北海公园
24114,24114,P0026,2049.77,2051.14,取消
24115,24115,P0026,2314.66,2316.69,朝阳大越城
24116,24116,P0026,2691.91,2695.27,放一首歌滚滚弘臣
24117,24117,P0026,2703.04,2705.33,澳门大律师
24118,24118,P0026,3379.09,3381.36,天猫精灵
24119,24119,P0026,3746.27,3749.63,天逸小商品批发市场
24120,24120,P0026,2936.56,2940.6,你好米亚帮我播放诸之歌
24121,24121,P0026,3690.57,3692.02,天坛
24122,24122,P0026,2561.35,2562.91,恰恰
24123,24123,P0026,2174.47,2177.42,关闭光感睡眠
24124,24124,P0026,2510.04,2512.49,交响黑金
24125,24125,P0026,2108.3,2109.47,庭
24126,24126,P0026,2754.93,2759.55,喜洋扬与辉太郎之洗气扬扬过蛇年
24127,24127,P0026,3037.75,3041.9,你好米亚这首歌波完之后关机
24128,24128,P0026,2358.61,2361.35,北京塞特奥莱
24129,24129,P0026,1986.6,1989.43,小度小度
24130,24130,P0026,3552.75,3555.41,关闭空气清新
24131,24131,P0026,2552.32,2554.42,噪音摇滚
24132,24132,P0026,3556.31,3558.68,关闭图师
24133,24133,P0026,3785.73,3787.77,贵接老店
24134,24134,P0026,3484.07,3485.59,病时
24135,24135,P0026,3400.77,3402.07,哈心里
24136,24136,P0026,2783.94,2786.13,搜索杀人回忆
24137,24137,P0026,3442.0,3443.65,下一集
24138,24138,P0026,2750.95,2753.19,我要看老男孩
24139,24139,P0026,3528.72,3531.06,关闭风随人动
24140,24140,P0026,2447.27,2448.58,贵接
24141,24141,P0026,2882.3,2884.81,我要看古见奇谈
24142,24142,P0026,2055.75,2057.06,下一手
24143,24143,P0026,3058.35,3061.4,你好米亚那来一手舞曲吧
24144,24144,P0026,3182.55,3186.49,你好米亚放一手花好乐园
24145,24145,P0026,2370.69,2373.41,北京野生动物园
24146,24146,P0026,2025.07,2026.56,小一小一义
24147,24147,P0026,2850.19,2852.51,天津卫视节目预告
24148,24148,P0026,2538.63,2540.65,流行蓬客
24149,24149,P0026,2083.14,2084.57,开登
24150,24150,P0026,3071.28,3074.93,你好米亚衡水一中在哪
24151,24151,P0026,2767.2,2770.07,我想看老鼠上登台
24152,24152,P0026,3388.69,3390.93,小异小翼
24153,24153,P0026,3803.35,3807.32,首创奥特莱斯广场华北旗舰店
24154,24154,P0026,3708.03,3710.63,北京野生动物园
24155,24155,P0026,2226.7,2229.41,关闭睡眠模式
24156,24156,P0026,2568.73,2571.18,农村歌曲
24157,24157,P0026,2706.48,2708.68,何处是我家
24158,24158,P0026,2046.42,2048.35,开始
24159,24159,P0026,2824.51,2826.82,神偷燕子里三
24160,24160,P0026,2516.81,2518.74,速度金属
24161,24161,P0026,3048.07,3053.45,你好米亚给我播放给我放几首邓丽军的歌曲
24162,24162,P0026,2241.22,2243.48,变温式关闭
24163,24163,P0026,2196.1,2197.71,电家热
24164,24164,P0026,2131.65,2133.07,定时
24165,24165,P0026,2222.9,2224.51,定时官
24166,24166,P0026,2067.09,2069.17,调高温度
24167,24167,P0026,2846.51,2849.0,吉林卫视节目预告
24168,24168,P0026,2094.11,2095.52,清扫
24169,24169,P0026,2134.7,2138.05,美的电饭包及诉主
24170,24170,P0026,3360.28,3362.01,角度小度
24171,24171,P0026,3544.68,3547.26,关闭店家热
24172,24172,P0026,2513.92,2515.68,速度金融
24173,24173,P0026,3100.12,3103.6,你好米亚你玩过部落冲突吗
24174,24174,P0026,3603.61,3605.53,进化开启
24175,24175,P0026,3593.86,3596.69,强校沙军开启
24176,24176,P0026,3466.67,3467.9,庭
24177,24177,P0026,2628.24,2631.24,随便来手闯码头滴针一板
24178,24178,P0026,2796.41,2798.44,王命天然
24179,24179,P0026,2723.96,2726.33,行走的鸡毛胆子
24180,24180,P0026,3454.81,3456.33,清扫
24181,24181,P0026,2058.9,2061.08,调大音量
24182,24182,P0026,2089.79,2091.28,关闭
24183,24183,P0026,3026.01,3030.47,你好米亚我感觉你就像三岁的小孩子一样
24184,24184,P0026,3428.13,3430.38,减少音量
24185,24185,P0026,3648.52,3650.0,天安门
24186,24186,P0026,2886.76,2888.65,中国面孔
24187,24187,P0026,2931.31,2935.74,你好米亚这样子他就好了吗
24188,24188,P0026,3066.15,3070.31,你好米亚台湾离桂港有多远
24189,24189,P0026,2120.19,2122.53,打开机器人
24190,24190,P0026,2042.75,2045.05,关闭空调
24191,24191,P0026,3021.41,3024.57,你好米亚播放我们的旅行
24192,24192,P0026,3789.05,3791.27,八大处公园
24193,24193,P0026,2271.05,2273.16,智能开启
24194,24194,P0026,2407.11,2409.23,颐河园东门
24195,24195,P0026,2799.81,2802.81,我想看整寡前男友
24196,24196,P0026,2018.9,2021.17,小一小翼
24197,24197,P0026,2325.77,2328.18,西单大越城
24198,24198,P0026,3569.28,3571.87,关闭睡眠模式
24199,24199,P0026,3781.62,3784.55,斯普瑞斯奥特莱斯
24200,24200,P0026,2205.84,2209.06,关闭空气清新
24201,24201,P0026,3653.87,3655.55,颐河园
24202,24202,P0026,2969.51,2972.88,你好米亚今天该我用上学吗
24203,24203,P0026,1994.57,1996.08,小度小度
24204,24204,P0026,2187.36,2189.12,风蜜人洞
24205,24205,P0026,2974.31,2977.94,你好米亚波腾讯新闻
24206,24206,P0026,2140.55,2143.32,美的店饭包煮洲
24207,24207,P0026,2424.92,2427.11,八大处公园
24208,24208,P0026,3367.22,3369.19,小爱同学
24209,24209,P0026,3742.96,3744.88,朝阳公园
24210,24210,P0026,3094.53,3097.89,你好米亚利气最小的人是谁
24211,24211,P0026,2029.02,2030.67,帕森瑞
24212,24212,P0026,2008.47,2010.73,天猫经陵
24213,24213,P0026,3431.9,3434.14,调高温度
24214,24214,P0026,3090.13,3093.28,你好米亚八点半叫我上班
24215,24215,P0026,2022.11,2023.91,小一小翼
24216,24216,P0026,3491.27,3493.95,美的电饭包主周
24217,24217,P0026,2420.95,2422.76,贵接老店
24218,24218,P0026,3798.88,3801.62,新世界百货望京点
24219,24219,P0026,2833.46,2836.11,大战拉斯维加斯
24220,24220,P0026,3016.36,3019.77,你好亚谁是养雅童
24221,24221,P0026,2307.23,2309.74,八达岭长城
24222,24222,P0026,2199.05,2201.62,关闭店家热
24223,24223,P0026,3080.64,3083.86,你好米亚诗词大会
24224,24224,P0026,3510.57,3514.36,明天早上六点十五分吃西饭
24225,24225,P0026,3622.18,3624.28,假日关闭
24226,24226,P0026,2623.75,2626.01,天留年
24227,24227,P0026,3598.14,3601.01,强校沙军官闭
24228,24228,P0026,2737.89,2740.38,豪杰春香
24229,24229,P0026,2899.12,2901.8,勇敢的心二十五忌
24230,24230,P0026,3486.87,3489.65,美的电饭包及诉主
24231,24231,P0026,2079.24,2080.97,下一级
24232,24232,P0026,3760.37,3764.98,北京烟莎奥特莱斯购物中心弊作
24233,24233,P0026,3739.77,3742.27,北京野生动物园
24234,24234,P0026,2525.69,2527.31,富欣斯卡
24235,24235,P0026,3520.93,3523.31,关闭光感睡眠
24236,24236,P0026,2642.72,2645.02,听广岛之练
24237,24237,P0026,3673.74,3677.25,蓝色港湾国际商区
24238,24238,P0026,2341.99,2344.12,世茂天街
24239,24239,P0026,2528.54,2529.8,第一
24240,24240,P0026,2600.15,2602.64,听月亮惹得祸
24241,24241,P0026,2286.56,2288.47,速冷开启
24242,24242,P0026,2895.74,2897.73,我要看喜洋洋
24243,24243,P0026,3505.61,3508.65,预约十五点主婴儿州
24244,24244,P0026,3445.16,3446.75,开登
24245,24245,P0026,2402.53,2405.66,三里屯太古里南区
24246,24246,P0026,3207.54,3209.89,你好米亚我吓了一跳
24247,24247,P0026,3633.2,3635.29,冰香开门
24248,24248,P0026,2388.36,2390.75,王府井步行街
24249,24249,P0026,2480.0,2481.68,燕西湖
24250,24250,P0026,3447.6,3449.85,调亮灯光
24251,24251,P0026,2889.44,2891.45,勇敢之心
24252,24252,P0026,2829.02,2831.7,电影成程烽火
24253,24253,P0026,3462.99,3465.6,关闭机器人
24254,24254,P0026,2348.66,2350.57,香山公园
24255,24255,P0026,2656.26,2659.11,听有一点动心
24256,24256,P0026,3084.92,3089.37,你好米亚给我播放海底小纵队英语的故事
24257,24257,P0026,2434.7,2437.74,新世界百货望京店
24258,24258,P0026,3398.37,3399.96,泰鲜维
24259,24259,P0026,2591.33,2593.32,电影歌曲
24260,24260,P0026,2338.79,2340.36,工王府
24261,24261,P0026,2609.06,2611.72,听男人哭吧不是罪
24262,24262,P0026,3357.45,3359.3,小度小度
24263,24263,P0026,2062.52,2064.6,减少音量
24264,24264,P0026,1998.37,2000.58,小爱同学
24265,24265,P0026,3170.99,3174.29,你好米亚最新段子来了
24266,24266,P0026,2383.87,2386.82,动物园服装批发市场
24267,24267,P0026,2913.1,2917.08,你好米亚辛苦你找这个声音
24268,24268,P0026,3626.01,3627.78,速冷开启
24269,24269,P0026,2522.55,2524.54,放客金属
24270,24270,P0026,2564.53,2567.15,迷幻咬滚
24271,24271,P0026,2576.24,2578.49,父古林戈
24272,24272,P0026,3549.83,3551.15,加师
24273,24273,P0026,2432.12,2433.61,朝阳门
24274,24274,P0026,2979.27,2983.4,你好米亚跟我唱一支梦陀灵
24275,24275,P0026,2116.6,2117.96,右转
24276,24276,P0026,3043.49,3047.13,你好米亚换观木村的歌曲
24277,24277,P0026,3661.39,3663.36,天安门广场
24278,24278,P0026,3796.29,3797.97,朝阳门
24279,24279,P0026,3005.65,3010.27,你好米亚你给我唱歌流行歌曲
24280,24280,P0026,3000.3,3004.68,你好米娅搜搜索送雪来
24281,24281,P0026,2202.99,2204.77,加师
24282,24282,P0026,3457.28,3459.12,屠成
24283,24283,P0026,3468.87,3470.81,玄转清扫
24284,24284,P0026,2660.37,2662.25,听给你们
24285,24285,P0026,2699.03,2702.17,还售细波黄金大盘
24286,24286,P0026,2392.94,2397.75,北京燕沙奥特莱斯购物中心弊作
24287,24287,P0026,3188.65,3195.99,你你你好米亚我刚才打你非常抱歉了
24288,24288,P0026,3587.95,3589.65,速动开启
24289,24289,P0026,3451.03,3452.61,关闭
24290,24290,P0026,2720.45,2722.48,行星地球
24291,24291,P0026,2817.7,2819.61,清城别练
24292,24292,P0026,2100.31,2102.01,继续
24293,24293,P0026,2815.12,2816.47,萼梦
24294,24294,P0026,3704.25,3706.05,世界公园
24295,24295,P0026,3418.48,3420.27,上一手
24296,24296,P0026,2616.77,2618.44,听冰语
24297,24297,P0026,2960.13,2963.39,你好米亚你反应太迟钝了
24298,24298,P0026,3684.36,3685.72,御珍访
24299,24299,P0026,3438.95,3440.65,上一级
24300,24300,P0026,2169.27,2172.69,预约十四点主婴而州
24301,24301,P0026,2990.15,2994.6,一号米亚被送聂浓胶赤壁怀骨
24302,24302,P0026,2289.42,2291.91,肃冷官闭
24303,24303,P0026,2995.48,2999.3,你好米呀来点音乐我要听
24304,24304,P0026,3667.64,3669.74,西单大越城
24305,24305,P0026,2182.56,2185.22,官闭风随人动
24306,24306,P0026,3382.32,3384.1,天猫精陵
24307,24307,P0026,2731.55,2733.46,杭州网页
24308,24308,P0026,3215.57,3220.02,你好米亚请你唱一个在那桃花盛开的地方
24309,24309,P0026,3590.43,3592.23,速动关闭
24310,24310,P0026,3221.27,3224.62,你好米亚小班机英语怎么说
24311,24311,P0026,2873.92,2876.86,凤川牡丹第二十六集
24312,24312,P0026,2190.8,2193.58,关闭封翼人洞
24313,24313,P0026,3165.89,3168.98,你好米亚王胜是谁
24314,24314,P0026,2713.23,2715.98,活佛纪功陈号民版
24315,24315,P0026,3693.39,3695.07,雍和宫
24316,24316,P0026,2333.48,2336.91,蓝色港湾国际商区
24317,24317,P0026,3792.89,3794.93,北京海洋馆
24318,24318,P0026,2964.93,2967.92,你好米亚你有好朋友吗
24319,24319,P0026,2252.74,2255.63,强笑沙军开启
24320,24320,P0026,2040.14,2041.81,打开
24321,24321,P0026,3460.14,3461.62,继续
24322,24322,P0026,2378.79,2381.97,天亿小商品批发市场
24323,24323,P0026,2870.49,2872.53,探旋疑片
24324,24324,P0026,2375.17,2377.09,朝阳公园
24325,24325,P0026,3516.31,3519.0,预约十四点主婴儿州
24326,24326,P0026,3407.06,3408.79,打开
24327,24327,P0026,2811.5,2813.25,非常物染
24328,24328,P0026,2501.65,2503.9,华润五彩城
24329,24329,P0026,2011.86,2013.81,天猫精明
24330,24330,P0026,2002.0,2003.68,小爱同学
24331,24331,P0026,2104.18,2106.48,关闭机器人
24332,24332,P0026,2613.16,2615.3,听真的爱你
24333,24333,P0026,2245.58,2247.78,速动开启
24334,24334,P0026,2124.23,2125.62,左转
24335,24335,P0026,2545.66,2547.19,袁生
24336,24336,P0026,3054.07,3057.74,尼好米亚介绍一下猫的生物特征
24337,24337,P0026,2533.54,2534.96,黑潮
24338,24338,P0026,3477.85,3479.37,左转
24339,24339,P0026,3567.1,3568.64,定时官
24340,24340,P0026,2584.49,2585.75,戏曲
24341,24341,P0026,3105.0,3109.47,你好米亚说一下巨蟹座的最近运事
24342,24342,P0026,3643.94,3647.1,一家家居北京商场店
24343,24343,P0026,2213.95,2215.45,戴基
24344,24344,P0026,2918.99,2923.88,你好米亚取消钢才的那个起床闹钟
24345,24345,P0026,2352.45,2353.76,天坛
24346,24346,P0026,2859.15,2860.96,沈洋洋外赚
24347,24347,P0026,2145.62,2149.81,明天早上七点十五分吃西饭
24348,24348,P0026,3435.34,3437.57,播放音乐
24349,24349,P0026,2646.05,2648.76,听一声有你
24350,24350,P0026,2262.34,2264.58,进化开启
24351,24351,P0026,2519.6,2521.56,拉丁流行
24352,24352,P0026,2428.64,2430.43,北京海洋馆
24353,24353,P0026,2004.7,2006.11,小埃同学
24354,24354,P0026,3560.18,3561.49,待机
24355,24355,P0026,3472.31,3473.83,右转
24356,24356,P0026,2653.98,2655.25,听爱
24357,24357,P0026,2487.52,2489.48,天坛公园
24358,24358,P0026,3809.18,3810.39,桂接
24359,24359,P0026,2322.04,2323.99,南锣鼓巷
24360,24360,P0026,2304.72,2306.36,天门
24361,24361,P0026,2231.62,2232.8,确定
24362,24362,P0026,2329.58,2331.78,北京动物园
24363,24363,P0026,2548.55,2551.04,基督教说称
24364,24364,P0026,2274.39,2276.52,智能关闭
24365,24365,P0026,2363.47,2365.23,奥特莱斯
24366,24366,P0026,1991.08,1993.03,小度小度
24367,24367,P0026,2454.51,2458.24,全具的俄烤鸭店王府井店
24368,24368,P0026,3664.12,3666.33,南锣鼓巷
24369,24369,P0027,2899.855,2901.125,空调
24370,24370,P0027,2999.585,3001.425,自动收台
24371,24371,P0027,3380.425,3384.555,甘曲循环歌曲最爱的渭和媒结果
24372,24372,P0027,2941.435,2942.745,戴鸡
24373,24373,P0027,3074.155,3076.485,导航道永华
24374,24374,P0027,2901.615,2903.025,开机
24375,24375,P0027,3086.025,3088.795,去天回镇夏街
24376,24376,P0027,3204.545,3207.655,去兰州老街停车场
24377,24377,P0027,2951.745,2953.515,题微开启
24378,24378,P0027,3041.205,3045.635,岛航区万联长地下地铁站埃附口
24379,24379,P0027,3216.075,3220.965,导航到城南嘉圣福各辖店
24380,24380,P0027,3262.135,3265.265,我要听猴子警长第一季
24381,24381,P0027,3029.785,3031.515,暂停一会
24382,24382,P0027,3237.705,3239.735,娶妻三环
24383,24383,P0027,3387.335,3390.335,搜索小仓德多年以后
24384,24384,P0027,3171.255,3174.975,去体育新城赴右保健院
24385,24385,P0027,3129.175,3134.065,导航到导航去化工厂东门
24386,24386,P0027,3158.575,3160.805,岛航诸山镇
